comp_name,ticker,year,segment,industry,hq_country,ceo_sust_statem,sales,env_policy,ep_targets,env_impact_red,energy_consump,incr_renew_en,disclosure_raw,resource_target,water_withdraw,water_disclose,ghg_emis,transport_emis,years_es_report,audit_es_report,su_guidelines,su_aud_disclose,su_eva_disclose,su_env_assess,earn_per_share
ContextVision,CONTX,2019.0,Mid,Technology,Sweden,0,9.075604647,0,0,0,,0,0,0,,0,,,1,0,0,0,0,0,0
Nordnet AB,SAVE,2015.0,Large,Finance,Sweden,1,136.7,1,0,1,7740,1,0,0,,0,0.3,0.2,8,0,0,0,0,0,0.22
Nordnet AB,SAVE,2016.0,Large,Finance,Sweden,1,125,1,0,1,7344,0,0,0,,0,0.3,,12,0,0,0,0,0,0.2
Mycronic AB,MYCR,2014.0,Large,Technology,Sweden,0,161.9,0,0,0,,0,0,0,,0,,,0,0,1,0,0,0,0.3
Mycronic AB,MYCR,2015.0,Large,Technology,Sweden,0,198.6,1,0,1,,0,0,0,,0,,,10,0,0,0,0,1,0.49
Mycronic AB,MYCR,2016.0,Large,Technology,Sweden,1,242.3,0,0,0,26788,1,0,1,,0,,,,0,0,0,0,0,0.6
Mycronic AB,MYCR,2017.0,Large,Technology,Sweden,1,304.7,1,0,1,32518,0,1,0,,0,1.1,58.3,3,1,1,1,0,1,0.6
Mycronic AB,MYCR,2018.0,Large,Technology,Sweden,1,359.9885736,1,1,1,428400,0,0,0,,0,2.193,70.8,4,1,1,0,0,0,0.770329461
Mycronic AB,MYCR,2019.0,Large,Technology,Sweden,0,410.1123596,1,1,1,33469.2,1,1,1,,0,1.956,95.967,5,0,1,1,0,1,0.832222434
Mycronic AB,MYCR,2020.0,Large,Technology,Sweden,1,359.9885736,1,0,1,428400,1,1,1,,0,2.193,70.8,0,0,1,1,1,0,0.676061703
Mycronic AB,MYCR,2021.0,Large,Technology,Sweden,1,441.3445058,1,1,1,38433.6,1,1,1,13.093,0,3.12,131.933,5,0,1,1,0,1,0.807465245
Mycronic AB,MYCR,2022.0,Large,Technology,Sweden,,481.5808722,1,1,1,37029.6,0,0,1,21.431,0,3.102,120.265,10,1,1,0.016666667,1,1,0.714045482
Castellum AB,CAST,2014.0,Large,Finance,Sweden,1,364.2,1,1,1,1011600,1,0,1,895,0,17,,18,1,1,0,0,0,0.81
Castellum AB,CAST,2015.0,Large,Finance,Sweden,1,360.9,1,1,1,863032,1,0,1,747,0,11.5,0.2,19,0,1,0,1,1,0.99
Castellum AB,CAST,2016.0,Large,Finance,Sweden,1,473.7,1,1,1,1234501,1,0,1,1044,0,8.3,0.3,20,1,1,0,1,1,0.9
Castellum AB,CAST,2017.0,Large,Finance,Sweden,1,526.1,1,1,1,1235304,1,0,1,1008,0,49.689,324.806,14,1,1,0,0,1,0.9
Castellum AB,CAST,2018.0,Large,Finance,Sweden,1,547.15,1,1,1,1256450.4,1,0,1,969.783,0,48.493,275.905,22,1,1,0,1,1,2.585781991
Castellum AB,CAST,2019.0,Large,Finance,Sweden,1,549.84,1,1,1,1138460.4,1,0,1,995.345,0,37.68,269.908,,1,1,0,1,1,1.969148734
Castellum AB,CAST,2020.0,Large,Finance,Sweden,0,571.7006285,1,1,1,1005908.4,0,0,1,874.785,0,18.412,290.175,24,1,1,0,1,1,1.95391354
Castellum AB,CAST,2021.0,Large,Finance,Sweden,1,604.9323938,1,1,1,1048791.6,1,0,1,683.54,0,16.74,86.174,8,1,1,0,1,1,3.981146448
Castellum AB,CAST,2022.0,Large,Finance,Sweden,,549.2223349,1,1,1,1641956.4,0,0,1,1205.264,1,31.641,106.355,2,1,1,0,1,1,0.497668063
Autoliv Inc. SDB,ALIV,2014.0,Large,Consumer Goods and Services,United States,1,7574.2,1,1,1,2851200,,0,1,,0,268,,15,0,1,1,1,1,4.15
Autoliv Inc. SDB,ALIV,2015.0,Large,Consumer Goods and Services,United States,0,8412.8,1,1,1,2991600,0,1,1,,0,290,,5,0,1,0,1,1,4.74
Autoliv Inc. SDB,ALIV,2016.0,Large,Consumer Goods and Services,United States,1,9594.3,1,0,1,3794400,0,0,1,,0,391.5,,18,0,1,0.003,0,1,6.1
Autoliv Inc. SDB,ALIV,2017.0,Large,Consumer Goods and Services,United States,1,8652.5,1,1,1,4591224,0,1,0,2187,0,378.161,,3,0,1,0,0,1,4.1
Autoliv Inc. SDB,ALIV,2018.0,Large,Consumer Goods and Services,United States,1,7546.26087,1,1,0,3427200,0,0,1,,0,410.665,,4,0,1,1,1,0,3.747826087
Autoliv Inc. SDB,ALIV,2019.0,Large,Consumer Goods and Services,United States,1,7632.142857,1,1,1,3409200,0,0,1,2110527,0,406.402,,5,0,1,1,1,1,4.723214286
Autoliv Inc. SDB,ALIV,2020.0,Large,Consumer Goods and Services,United States,1,6649.107143,1,1,1,3153600,0,1,1,2181.128,0,381.641,,6,0,1,0.49,0,1,1.910714286
Autoliv Inc. SDB,ALIV,2021.0,Large,Consumer Goods and Services,United States,1,7348.214286,1,1,1,3362400,0,0,0,2320,0,393,3150,6,0,1,0.81,1,1,4.428571429
Autoliv Inc. SDB,ALIV,2022.0,Large,Consumer Goods and Services,United States,,8396.573529,1,1,1,3556797.155,0,0,0,2360,0,378,3700,8,0,1,0.98,1,1,4.60567537
Traction AB,TRAC,2015.0,Mid,Finance,Sweden,0,16.8,0,0,0,,0,0,0,,0,,,,0,0,0,0,0,1.31
Traction AB,TRAC,2016.0,Mid,Finance,Sweden,0,40.2,0,0,0,,0,0,0,,0,,,,0,0,0,0,0,2.8
Traction AB,TRAC,2017.0,Mid,Finance,Sweden,0,32.2,1,0,0,,0,0,0,,0,,,0,0,0,0,0,0,2.1
Traction AB,TRAC,2018.0,Mid,Finance,Sweden,0,250.0473934,0,0,0,,0,0,0,,0,,,0,0,1,0,0,0,-0.473933649
Traction AB,TRAC,2019.0,Mid,Finance,Sweden,0,40.72557608,0,0,0,,0,0,0,,0,,,0,0,0,0,0,0,2.677585222
Traction AB,TRAC,2020.0,Mid,Finance,Sweden,1,-0.714149686,1,0,0,,0,0,0,,0,,,0,0,0,,0,0,-0.119024948
Traction AB,TRAC,2021.0,Mid,Finance,Sweden,0,128.9278233,0,0,0,,0,0,0,,0,,,0,0,0,0,0,0,8.665016187
Traction AB,TRAC,2022.0,Mid,Finance,Sweden,,-35.56115837,0,0,0,,0,0,0,,0,,,7,0,0,0,0,0,-2.446005602
Modern Times Group MTG AB,MTG,2020.0,Large,Media,Sweden,1,380.5941725,1,1,1,5040,0,0,0,,0,0.833,5.261,5,1,1,0,1,1,-0.322795658
Modern Times Group MTG AB,MTG,2021.0,Large,Media,Sweden,1,505.2370977,1,1,1,8114.4,0,0,0,,0,1.254,3.904,14,1,1,0,1,1,-0.366596839
Modern Times Group MTG AB,MTG,2014.0,Large,Media,Sweden,1,1654,1,1,1,69817,0,0,1,,0,7.461,10.9,7,0,1,0,1,1,1.79
Modern Times Group MTG AB,MTG,2015.0,Large,Media,Sweden,1,1774.4,1,1,1,73749,1,0,0,,0,7.29,,8,1,1,0,1,1,0.81
Modern Times Group MTG AB,MTG,2016.0,Large,Media,Sweden,1,1807.6,1,1,1,66358,1,0,1,,0,6.5,9.2,9,0,1,0,0,1,-0.3
Modern Times Group MTG AB,MTG,2017.0,Large,Media,Sweden,1,295.83,1,1,1,51459,0,0,1,,0,3.907,19.6,10,1,1,0,0,0,1.9
Modern Times Group MTG AB,MTG,2018.0,Large,Media,Sweden,1,376.84,1,1,0,40185,0,0,1,,0,3.951,21.264,11,1,1,,1,0,1.467298578
Modern Times Group MTG AB,MTG,2019.0,Large,Media,Sweden,1,403.9230623,1,0,1,11418,0,0,0,,0,1.168,26.223,12,1,1,0,0,1,20.25138069
Proact IT Group AB,PACT,2019.0,Mid,Technology,Sweden,0,324.5,1,0,1,,0,0,1,,0,,,,1,1,0,0,1,
Knowit AB,KNOW,2017.0,Mid,Technology,Sweden,1,277.8,1,0,0,,0,0,0,,0,,,2,1,1,1,0,0,1
Knowit AB,KNOW,2018.0,Mid,Technology,Sweden,1,292.2559242,1,0,1,,0,0,0,,0,,56.726,0,0,1,0,0,0,1.101421801
Knowit AB,KNOW,2019.0,Mid,Technology,Sweden,1,317.5680823,1,0,1,,0,0,0,,0,0.887413,46.74,,1,1,0,0,1,1.148352695
Knowit AB,KNOW,2020.0,Mid,Technology,Sweden,1,321.7577604,1,1,1,,0,0,1,,0,0.948,12.86,5,1,1,0,0,0,1.234050657
Knowit AB,KNOW,2021.0,Mid,Technology,Sweden,1,458.183108,1,1,1,,1,0,0,,0,0.726,2.496,6,1,1,0,0,1,1.165492287
Knowit AB,KNOW,2022.0,Mid,Technology,Sweden,,642.8992693,1,1,1,,1,0,0,,0,1.1127564,4.807728,7,0,1,0,0,1,1.321783797
New Wave Group AB,NEWA,2014.0,Mid,Consumer Goods and Services,Sweden,1,467.6,1,0,0,,0,0,0,,0,4.4,,12,0,1,0,1,1,0.29
New Wave Group AB,NEWA,2015.0,Mid,Consumer Goods and Services,Sweden,1,543.2,1,0,1,,0,0,1,,0,3.3,,13,0,1,0.72,1,0,0.24
New Wave Group AB,NEWA,2016.0,Mid,Consumer Goods and Services,Sweden,1,547.2,1,0,1,,0,0,0,,0,,8.8,3,1,0,1,0,1,0.4
New Wave Group AB,NEWA,2017.0,Mid,Consumer Goods and Services,Sweden,1,568.3,1,0,1,,0,0,0,,0,,21,6,1,1,1,0,0,0.5
New Wave Group AB,NEWA,2018.0,Mid,Consumer Goods and Services,Sweden,1,596.2654028,1,1,1,,0,0,1,,0,,17,8,0,1,1,1,0,0.51943128
New Wave Group AB,NEWA,2019.0,Mid,Consumer Goods and Services,Sweden,1,657.3509808,1,1,1,60449.4,0,0,1,,0,,17.5,9,1,1,1,1,0,0.538944963
New Wave Group AB,NEWA,2020.0,Mid,Consumer Goods and Services,Sweden,1,580.7274805,1,1,1,97200,0,0,1,,0,,,9,1,1,0.81,0,1,0.524661969
New Wave Group AB,NEWA,2021.0,Mid,Consumer Goods and Services,Sweden,,639.7448105,,,,,,,,,,,,,,,,,,1.09122072
New Wave Group AB,NEWA,2022.0,Mid,Consumer Goods and Services,Sweden,,790.62,1,1,1,104.7744,0,0,1,,0,,,9,0,1,1,1,1,1.657572907
Biotage AB,BIOT,2016.0,Large,Health Care,Sweden,0,69.8,1,0,1,2138,0,0,1,,0,,,14,0,1,0,0,0,0.1
Biotage AB,BIOT,2017.0,Large,Health Care,Sweden,1,76,1,0,1,,0,0,0,,0,,,5,0,1,1,1,0,0.2
Biotage AB,BIOT,2018.0,Large,Health Care,Sweden,1,86.34085308,1,0,1,,0,0,0,,0,,,6,0,1,1,1,1,0.24549763
Biotage AB,BIOT,2019.0,Large,Health Care,Sweden,1,104.8726909,1,0,1,,1,0,0,1955,0,,,7,1,1,1,1,1,0.27328128
Biotage AB,BIOT,2020.0,Large,Health Care,Sweden,1,104.0066654,1,0,1,,0,0,0,,0,,,4,1,1,0,0,0,0.256141687
Biotage AB,BIOT,2021.0,Large,Health Care,Sweden,1,117.3109884,1,0,1,,0,0,0,,0,,,4,1,1,0,0,1,0.298038469
Biotage AB,BIOT,2022.0,Large,Health Care,Sweden,,147.324799,1,0,1,,0,0,1,,0,,,6,0,1,1,0,0,0.38007164
Balder Fastighets AB,BALD,2021.0,Large,Finance,Sweden,1,853.1708246,1,1,1,1279964.106,1,0,1,,0,9.80982,56.569,9,1,1,0,0,0,9.449628642
Balder Fastighets AB,BALD,2022.0,Large,Finance,Sweden,,766.1642163,1,1,1,1201690.8,1,0,1,,0,71.376,187.979,17,0,1,0,1,1,0.855161189
Balder Fastighets AB,BALD,2014.0,Large,Finance,Sweden,0,277.2,1,1,1,,1,0,0,,0,,,,0,0,0,0,1,1.99
Balder Fastighets AB,BALD,2015.0,Large,Finance,Sweden,1,296.6,1,1,1,1123200,1,0,1,,0,,,4,1,0,0,1,0,3.17
Balder Fastighets AB,BALD,2016.0,Large,Finance,Sweden,1,561.4,1,1,1,,0,0,0,,0,,,3,1,0,0,0,0,3.2
Balder Fastighets AB,BALD,2017.0,Large,Finance,Sweden,1,600.9,1,1,1,2248614,0,0,0,1938.297,0,,,1,1,1,0,1,0,3.9
Balder Fastighets AB,BALD,2018.0,Large,Finance,Sweden,1,636.3981043,1,1,1,828723.9096,0,0,0,1879.818,0,,,6,0,1,0,0,0,4.901421801
Balder Fastighets AB,BALD,2019.0,Large,Finance,Sweden,1,718.73,1,1,1,1125253.782,0,0,1,2189.858,0,18.25552,,,0,1,0,0,0,4.739097315
Balder Fastighets AB,BALD,2020.0,Large,Finance,Sweden,1,774.5191392,1,1,1,1666993.968,1,0,1,,0,13.88083,,8,0,0,0,0,0,3.503142259
BioGaia AB,BIOG,2015.0,Mid,Health Care,Sweden,0,52.9,1,1,1,,0,1,1,,0,,,8,0,1,0,0,1,0.77
BioGaia AB,BIOG,2016.0,Mid,Health Care,Sweden,1,55.9,1,1,1,,0,0,1,,0,,,9,0,0,0,0,0,1.4
BioGaia AB,BIOG,2017.0,Mid,Health Care,Sweden,1,62.4,1,0,1,,0,0,0,,0,,,4,0,1,1,0,1,1.1
BioGaia AB,BIOG,2018.0,Mid,Health Care,Sweden,1,70.31943128,1,1,1,,0,0,1,,0,,,18,0,1,1,0,1,1.17535545
BioGaia AB,BIOG,2019.0,Mid,Health Care,Sweden,1,73.15749381,1,1,1,,0,1,1,,0,,,19,0,1,1,0,1,1.029327747
BioGaia AB,BIOG,2020.0,Mid,Health Care,Sweden,1,71.13664064,1,1,1,,1,0,1,,0,0.041,1.661,1,1,1,1,1,1,0.958864978
BioGaia AB,BIOG,2021.0,Mid,Health Care,Sweden,1,74.75814131,1,1,1,,0,1,0,,0,0.135,6.584,1,0,1,0,0,0,0.925537993
BioGaia AB,BIOG,2022.0,Mid,Health Care,Sweden,,103.861161,1,1,1,,0,0,0,,0,0.2925,7.455,13,1,1,1,1,1,0.348085413
Proffice AB,PROE,2014.0,Mid,Industrial Goods and Services,Netherlands,1,461.4,1,1,1,2800,1,,0,,,0.8,0.5,12,0,1,0,0,0,0.17
AddNode Group AB,ANOD,2016.0,Large,Technology,Sweden,0,229.4,0,0,0,,0,0,0,,0,,,8,0,0,0,0,0,0.3
AddNode Group AB,ANOD,2017.0,Large,Technology,Sweden,0,255.8,1,0,0,,0,0,0,,0,,,3,1,0,0,0,0,0.3
AddNode Group AB,ANOD,2018.0,Large,Technology,Sweden,0,278.8625592,1,0,0,,0,0,0,,0,,,1,1,0,0,0,0,0.450236967
AddNode Group AB,ANOD,2019.0,Large,Technology,Sweden,1,326.9853361,1,0,1,,0,0,0,,0,,,5,1,0,0,0,0,0.367549038
AddNode Group AB,ANOD,2020.0,Large,Technology,Sweden,1,362.5023805,1,1,1,,0,0,0,,0,,,,0,1,0,0,1,0.464673396
AddNode Group AB,ANOD,2022.0,Large,Technology,Sweden,,556.515,0,0,0,,0,0,0,,0,,,3,0,0,0,0,0,0.269060616
Kungsleden AB,KLED,2015.0,Mid,Finance,Sweden,1,253.2,1,1,1,979909,1,1,1,,0,17.7,,13,0,1,0,0,0,0.3
Kungsleden AB,KLED,2016.0,Mid,Finance,Sweden,1,253.8,1,1,1,1117163,0,0,0,,0,16.5,,7,1,0,0,0,0,1.1
Kungsleden AB,KLED,2017.0,Mid,Finance,Sweden,1,235.8,1,1,1,1021169,1,0,1,549,0,13.8,,15,0,1,0,0,0,0.9
Kungsleden AB,KLED,2018.0,Mid,Finance,Sweden,1,226.0663507,0,1,1,1306695.6,0,0,1,622.692,0,15.28,0,4,0,1,0,0,1,0.891943128
Kungsleden AB,KLED,2019.0,Mid,Finance,Sweden,0,230.2418587,1,1,1,1044000,0,0,0,564.003,0,12.913,,12,1,1,1,0,1,0.978861169
Kungsleden AB,KLED,2020.0,Mid,Finance,Sweden,1,238.1451152,1,1,1,959486.4,0,0,1,404.172,0,15.535,7.798,5,1,1,0,0,1,0.714149686
Midsona AB,MSON,2021.0,Mid,Consumer Goods and Services,Sweden,1,359.2649019,1,1,1,,1,0,1,60.907,0,3.372,124.552,4,1,1,0,0,1,0.123785946
Midsona AB,MSON,2017.0,Mid,Consumer Goods and Services,Sweden,1,210.795,1,0,1,,0,0,0,,0,,,4,1,1,1,1,0,0.2
Midsona AB,MSON,2018.0,Mid,Consumer Goods and Services,Sweden,1,270.3317536,1,1,1,,1,0,1,,0,,,5,1,1,0.000276339,1,1,0.260663507
Midsona AB,MSON,2019.0,Mid,Consumer Goods and Services,Sweden,1,293.3726909,1,1,1,,1,0,1,12.645,0,1.186,0.35,6,0,1,1,1,1,0.192344315
Midsona AB,MSON,2020.0,Mid,Consumer Goods and Services,Sweden,1,353.1708246,1,1,1,19760.4,1,1,1,53.723,0,1.098,0.0728,6,1,1,1,1,1,0.256141687
Sensys Gatso Group AB,SENS,2015.0,Mid,Industrial Goods and Services,Sweden,0,43.5,1,1,0,,0,0,0,,0,,,,0,1,0,0,0,0.01
Sensys Gatso Group AB,SENS,2016.0,Mid,Industrial Goods and Services,Sweden,0,45.6,0,0,0,,0,0,0,,0,,,,0,0,0,0,0,0
Sensys Gatso Group AB,SENS,2020.0,Mid,Industrial Goods and Services,Sweden,1,43.3187012,1,0,1,,0,0,1,0.25,0,,,13,1,0,0,0,0,0.0009522
Clas Ohlson AB,CLAS,2015.0,Mid,Consumer Goods and Services,Sweden,1,831.7,1,1,1,,0,1,1,,0,14.3,10.8,13,0,1,1,1,1,0.65
Clas Ohlson AB,CLAS,2016.0,Mid,Consumer Goods and Services,Sweden,1,834.9,1,1,1,,0,0,1,,0,,18.545,10,1,1,0,0,1,0.8
Clas Ohlson AB,CLAS,2017.0,Mid,Consumer Goods and Services,Sweden,1,833.6,1,1,1,140400,0,0,0,,0,2100,14.659,10,1,1,1,1,1,0.6
Clas Ohlson AB,CLAS,2018.0,Mid,Consumer Goods and Services,Sweden,1,831.4976303,1,1,1,147600,0,0,0,,0,,14.639,13,0,1,0.001683824,1,1,0.107109005
Clas Ohlson AB,CLAS,2019.0,Mid,Consumer Goods and Services,Sweden,1,833.9649591,1,1,1,,1,0,1,,0,1.6019,14.431,13,1,1,0,1,1,0.565606551
Clas Ohlson AB,CLAS,2020.0,Mid,Consumer Goods and Services,Sweden,1,788.8021329,1,1,1,,0,0,1,,0,1.513,11.218,13,1,1,1,0,1,0.633212721
Clas Ohlson AB,CLAS,2022.0,Mid,Consumer Goods and Services,Sweden,,848.9520983,1,1,1,,1,0,1,,0,0.9733,9.5114,14,0,1,1,1,1,0.268119845
Duni AB,DUNI,2015.0,Mid,Consumer Goods and Services,Sweden,1,459.5,1,1,1,,1,1,0,,0,,,9,1,1,0,1,0,0.81
Duni AB,DUNI,2016.0,Mid,Consumer Goods and Services,Sweden,1,446.3,1,1,1,,0,0,0,,0,11.4,,7,0,0,0,0,0,0.7
Duni AB,DUNI,2017.0,Mid,Consumer Goods and Services,Sweden,1,450.9,1,1,1,,0,0,0,,0,,,3,1,1,0,0,0,0.7
Duni AB,DUNI,2018.0,Mid,Consumer Goods and Services,Sweden,1,467.014218,1,1,1,790621.2,0,0,1,756.773,1,19.701,,11,0,1,0,1,1,0.49478673
Duni AB,DUNI,2019.0,Mid,Consumer Goods and Services,Sweden,1,528.1851076,1,1,1,823453.2,1,0,1,692,1,20.25,,4,0,1,1,1,1,0.54561036
Duni AB,DUNI,2020.0,Mid,Consumer Goods and Services,Sweden,1,428.5850314,1,1,1,672498,0,1,1,810.879,1,,,14,0,1,1,0,1,0.047609979
Duni AB,DUNI,2021.0,Mid,Consumer Goods and Services,Sweden,1,481.908208,1,1,1,591778.8,0,1,1,694.774,0,23.205,,6,1,1,1,1,1,0.154256332
Duni AB,DUNI,2022.0,Mid,Consumer Goods and Services,Sweden,,656.2558796,1,1,1,808934.4,0,1,1,760.021,1,17.314,,8,0,1,1,1,1,0.399811853
ICA Gruppen AB,ICA,2014.0,Large,Retail,Sweden,1,9156.9,1,1,1,5255338,1,0,1,,0,237.5,146.803,20,0,1,0,1,1,1.32
ICA Gruppen AB,ICA,2015.0,Large,Retail,Sweden,1,11074.5,1,1,1,4086245,1,0,1,,0,149.734,143.897,4,1,1,,1,1,2.64
ICA Gruppen AB,ICA,2016.0,Large,Retail,Sweden,1,10831.2,1,1,1,4265510,1,0,1,,0,128.604,125.851,5,1,1,0,1,1,1.8
ICA Gruppen AB,ICA,2017.0,Large,Retail,Sweden,1,10807.6,1,1,1,5362195,1,0,1,,0,85.2,98.3,8,1,1,0,1,0,2.1
ICA Gruppen AB,ICA,2018.0,Large,Retail,Sweden,1,10934.02844,1,1,1,4235421.6,0,0,1,,0,74.659,72.607,24,1,0,0.0079,1,1,1.710900474
ICA Gruppen AB,ICA,2019.0,Large,Retail,Sweden,1,11359.2649,1,1,1,4135464,1,0,1,,0,52.689,75.842,25,1,1,0,0,1,1.624452485
ICA Gruppen AB,ICA,2020.0,Large,Retail,Sweden,1,12024.66197,1,1,1,4023932.4,1,0,1,,0,19.394,72.727,26,0,1,1,1,1,1.966292135
ICA Gruppen AB,ICA,2021.0,Large,Retail,Sweden,1,12184.06018,1,1,1,4034984.4,1,0,1,,,17.347,61.444,27,1,1,1,1,1,2.144353456
Sandvik AB,SAND,2014.0,Large,Industrial Goods and Services,Sweden,1,9173.1,1,1,1,8900000,1,1,0,8100,1,387,168,8,1,1,1,1,1,0.42
Sandvik AB,SAND,2015.0,Large,Industrial Goods and Services,Sweden,1,9392.2,1,1,1,8527000,1,1,1,7696,1,365.4,,10,1,1,0,1,1,0.31
Sandvik AB,SAND,2016.0,Large,Industrial Goods and Services,Sweden,1,8521.7,1,1,1,8490000,0,1,1,7207,1,377.4,,25,1,1,1,1,1,0.6
Sandvik AB,SAND,2017.0,Large,Industrial Goods and Services,Sweden,1,9541.6,1,1,1,8649000,0,1,1,7354,1,509.6,14,7,1,1,1,1,1,1.1
Sandvik AB,SAND,2018.0,Large,Industrial Goods and Services,Sweden,1,9485.49763,1,1,1,8030000,1,1,1,7404,1,466,,13,1,1,1,1,1,0.958293839
Sandvik AB,SAND,2019.0,Large,Industrial Goods and Services,Sweden,1,9807.655685,1,1,1,7984000,1,0,0,7597,1,450,,,1,1,0.000982067,1,1,0.646543516
Sandvik AB,SAND,2020.0,Large,Industrial Goods and Services,Sweden,1,8227.38526,1,1,1,6939000,1,1,1,7232,0,385,,5,1,1,1,1,1,0.661778709
Sandvik AB,SAND,2021.0,Large,Industrial Goods and Services,Sweden,1,9436.773948,1,1,1,7337000,1,0,1,7733,0,417,,26,1,1,1,1,1,1.096933917
Sandvik AB,SAND,2022.0,Large,Industrial Goods and Services,Sweden,,8062.410774,1,1,1,3787000,1,0,1,4417,0,265,8110,17,1,1,0,1,1,0.963349899
Telia Company AB,TELIA,2016.0,Large,Telecommunications,Sweden,1,8796,1,1,1,5670000,1,0,1,,0,287,8,16,1,1,0,1,1,0.4
Telia Company AB,TELIA,2017.0,Large,Telecommunications,Sweden,1,8108.3,1,1,1,5565600,1,0,1,,0,269,9,4,1,1,1,1,1,0.2
Telia Company AB,TELIA,2018.0,Large,Telecommunications,Sweden,1,7920.28436,1,1,1,5392800,1,0,0,,0,215,,15,0,1,1,1,1,0.205687204
Telia Company AB,TELIA,2019.0,Large,Telecommunications,Sweden,1,8185.583698,1,1,1,4298400,1,0,1,,0,156,1128,6,1,1,1,1,1,0.168539326
Telia Company AB,TELIA,2020.0,Large,Telecommunications,Sweden,1,8492.763283,1,1,1,4377600,1,0,1,0,0,135,,11,1,1,0,0,1,-0.533231765
Telia Company AB,TELIA,2014.0,Large,Telecommunications,Sweden,1,11093.3,1,1,1,6274800,1,0,1,257,0,356.3,,11,1,1,1,1,1,0.37
Telia Company AB,TELIA,2015.0,Large,Telecommunications,Sweden,1,9545.1,1,1,1,6256800,0,0,1,,0,338.5,9,11,1,1,1,1,1,0.22
Axis AB,AXIS,2014.0,Large,Technology,Sweden,1,598.2,1,1,1,,0,0,0,,0,17.2,14.3,4,0,1,0.82,1,1,0.85
Axis AB,AXIS,2015.0,Large,Technology,Sweden,1,725.9,1,1,1,,0,0,1,,0,2.4,17.5,5,0,1,0.84,1,1,1.03
Axis AB,AXIS,2016.0,Large,Technology,Sweden,1,740.4,1,1,1,24414,1,0,1,,0,3,21.8,13,1,1,0,1,1,1
Axis AB,AXIS,2017.0,Large,Technology,Sweden,1,873.4,1,1,1,,0,0,0,,0,3.51,,2,0,1,1,0,1,1.1
CellaVision AB,CEVI,2018.0,Mid,Health Care,Sweden,0,34.57933649,1,0,1,,0,0,0,,0,,,4,1,0,0,0,1,0.352606635
CellaVision AB,CEVI,2019.0,Mid,Health Care,Sweden,0,43.96991049,1,0,1,,0,0,0,,0,,,5,0,0,0,0,1,0.396115026
CellaVision AB,CEVI,2020.0,Mid,Health Care,Sweden,0,44.89078271,1,0,1,,0,0,0,,0,,,6,1,0,0,0,1,0.357074843
CellaVision AB,CEVI,2021.0,Mid,Health Care,Sweden,1,53.85183775,1,1,1,,0,0,0,,0,,,2,0,1,0,0,0,0.49990478
CellaVision AB,CEVI,2022.0,Mid,Health Care,Sweden,,60.11529153,1,0,1,,0,0,0,,0,,,12,1,1,1,0,1,0.466622607
Alfa Laval AB,ALFA,2014.0,Large,Industrial Goods and Services,Sweden,1,3144.3,1,1,1,791060,0,0,1,287,0,64.9,47.3,7,0,1,0.45,,1,0.76
Alfa Laval AB,ALFA,2015.0,Large,Industrial Goods and Services,Sweden,1,4348.6,1,1,1,472367,1,1,1,723,1,41.4,70.61,9,0,1,0,1,1,1
Alfa Laval AB,ALFA,2016.0,Large,Industrial Goods and Services,Sweden,1,3723.5,1,1,1,927450,0,0,1,708,1,71.2,75.96,14,0,1,1,1,1,0.6
Alfa Laval AB,ALFA,2017.0,Large,Industrial Goods and Services,Sweden,1,3585.2,1,1,1,930802,1,0,1,739,0,72.6,78.65,12,1,1,1,1,1,0.7
Alfa Laval AB,ALFA,2018.0,Large,Industrial Goods and Services,Sweden,1,3854.597156,1,1,1,964713.6,1,0,0,716,0,53.398,90.05,12,0,1,1,1,1,1.020853081
Alfa Laval AB,ALFA,2019.0,Large,Industrial Goods and Services,Sweden,1,4429.346791,1,1,1,913604.4,1,0,0,698,0,44.861,76.05,13,1,1,1,1,1,1.245477052
Alfa Laval AB,ALFA,2020.0,Large,Industrial Goods and Services,Sweden,1,3948.581223,1,1,1,935269.2,1,0,1,629.065,0,40.535,42.864,14,1,1,1,1,1,0.806513045
Alfa Laval AB,ALFA,2021.0,Large,Industrial Goods and Services,Sweden,1,3895.543706,1,1,1,1158084,1,0,1,665.42,0,28.458,,15,0,1,1,1,1,1.083603123
Alfa Laval AB,ALFA,2022.0,Large,Industrial Goods and Services,Sweden,,4904.515522,1,1,1,1125889.2,1,0,1,738.073,0,23.129,31000,16,0,1,1,1,1,1.024459078
Oasmia Pharmaceutical AB,OASM,2015.0,Mid,Health Care,Sweden,0,0.2,1,1,1,,0,0,0,,0,,,,0,0,0,0,0,-0.15
Oasmia Pharmaceutical AB,OASM,2019.0,Mid,Health Care,Sweden,0,0.188535517,1,0,0,,0,0,0,,0,,,0,0,0,0,0,0,-0.099028756
Oasmia Pharmaceutical AB,OASM,2020.0,Mid,Health Care,Sweden,0,19.219482,1,0,0,,0,0,0,,0,,,0,0,1,1,0,1,-0.029518187
Orexo AB,ORX,2015.0,Mid,Health Care,Sweden,0,70.4,1,1,1,,0,0,0,,0,,,,0,1,0,0,1,-0.16
Orexo AB,ORX,2016.0,Mid,Health Care,Sweden,0,73.8,1,0,1,,0,0,1,,0,,,10,0,1,0,0,1,0.1
Orexo AB,ORX,2017.0,Mid,Health Care,Sweden,1,65.4,1,1,1,,0,0,0,,0,,,5,1,1,0,0,0,0.1
