,comp_name,ticker,year,gvkey,org_number,isin,finbas_id,segment,industry,supersector,supersector_icb,hq_country,ceo_sust_statem,reported_curr,sales,env_policy,ep_targets,env_impact_red,energy_consump,incr_renew_en,disclosure_raw,resource_target,water_withdraw,water_disclose,ghg_emis,transport_emis,years_es_report,audit_es_report,su_guidelines,su_aud_disclose,su_eva_disclose,su_env_assess,earn_per_share,combined
1927,Wilh. Wilhelmsen Holding ASA,WWI,2016.0,101836.0,NO995277905,NO0010571698,6759,Mid,Industrials,Industrial Goods & Services,2700,Norway,Y,USD,880.7,Y,Y,Y,ND,N,N,Y,ND,N,1111,ND,11,N,Y,N,Y,Y,4.1,Wilh. Wilhelmsen Holding ASA (WWI)
1928,Wilh. Wilhelmsen Holding ASA,WWI,2017.0,101836.0,NO995277905,NO0010571698,6759,Mid,Industrials,Industrial Goods & Services,2700,Norway,Y,USD,738.17,Y,Y,Y,ND,N,N,N,ND,N,ND,ND,11,Y,Y,Y,N,N,-1.2,Wilh. Wilhelmsen Holding ASA (WWI)
1929,Wilh. Wilhelmsen Holding ASA,WWI,2018.0,101836.0,NO995277905,NO0010571698,6759,Mid,Industrials,Industrial Goods and Services*,5020*,Norway,Y,USD,774.1071429,Y,Y,Y,ND,N,N,N,ND,N,ND,ND,12,N,Y,N,N,Y,-1.321428571,Wilh. Wilhelmsen Holding ASA (WWI)
1930,Wilh. Wilhelmsen Holding ASA,WWI,2019.0,101836.0,NO995277905,NO0010571698,6759,Mid,Industrials,Industrial Goods & Services,5020,Norway,Y,USD,746.4285714,Y,N,Y,ND,N,N,N,ND,N,ND,ND,13,N,N,N,N,N,2.196428571,Wilh. Wilhelmsen Holding ASA (WWI)
1931,Wilh. Wilhelmsen Holding ASA,WWI,2020.0,101836.0,NO995277905,NO0010571698,6759,Large,Industrials,Industrials*,5000*,Norway,Y,USD,725,Y,Y,Y,ND,Y,N,N,ND,N,ND,ND,2,N,Y,0.013333333,Y,Y,2.348214286,Wilh. Wilhelmsen Holding ASA (WWI)
1932,Wilh. Wilhelmsen Holding ASA,WWI,2022.0,101836.0,NO995277905,NO0010571698,6759,Mid,Industrials,Industrial Goods and Services,5000*,Norway,,USD,909.7395885,Y,Y,Y,98802,Y,N,N,ND,N,6.049,28.678,16,N,Y,Y,Y,Y,6.296005711,Wilh. Wilhelmsen Holding ASA (WWI)
1933,Wilh. Wilhelmsen Holding ASA,WWI,2021.0,101836.0,NO995277905,NO0010576010,6759,Mid,Industrials,Industrial Goods & Services,5020,Norway,Y,USD,779.4642857,Y,N,Y,ND,N,N,N,ND, N,4.679,21.26,15,N,Y,0.0429,Y,Y,1.455357143,Wilh. Wilhelmsen Holding ASA (WWI)
1934,Gjensidige Forsikring ASA,GJF,2014.0,296091.0,NO995568217,NO0010582521,68410,Large,Financials,Insurance,8500,Norway,N,NOK,3126.4,Y,Y,Y,29016,N,N,N,ND,N,ND,ND,3,N,Y,N,N,Y,1.02,Gjensidige Forsikring ASA (GJF)
1935,Gjensidige Forsikring ASA,GJF,2015.0,296091.0,NO995568217,NO0010582521,68410,Large,Financials,Insurance,8500,Norway,Y,NOK,2526.7,Y,Y,Y,40072,Y,N,Y,ND,N,5.456,ND,11,Y,Y,N,Y,Y,0.79,Gjensidige Forsikring ASA (GJF)
1936,Gjensidige Forsikring ASA,GJF,2016.0,296091.0,NO995568217,NO0010582521,68410,Large,Financials,Insurance,8500,Norway,Y,NOK,2807.4,Y,N,Y,43157,N,N,N,ND,N,5.15,ND,12,Y,N,N,N,N,1,Gjensidige Forsikring ASA (GJF)
1937,Gjensidige Forsikring ASA,GJF,2017.0,296091.0,NO995568217,NO0010582521,68410,Large,Financials,Insurance,8500,Norway,Y,NOK,2951.5,Y,N,Y,45983,N,N,N,ND,N,5.354,ND,14,N,Y,N,Y,Y,0.9,Gjensidige Forsikring ASA (GJF)
1938,Gjensidige Forsikring ASA,GJF,2018.0,296091.0,NO995568217,NO0010582521,68410,Large,Financials,Financial Services,8700,Norway,Y,NOK,2762.886598,Y,Y,Y,45615.6,N,N,N,ND,N,5426,ND,14,N,Y,Y,N,Y,0.697938144,Gjensidige Forsikring ASA (GJF)
1939,Gjensidige Forsikring ASA,GJF,2019.0,296091.0,NO995568217,NO0010582521,68410,Large,Financials,Insurance,8500,Norway,Y,NOK,3003.128873,Y,Y,Y,36619.2,N,N,Y,ND,N,5.124,43.468,16,Y,Y,Y,Y,Y,1.330786891,Gjensidige Forsikring ASA (GJF)
1940,Gjensidige Forsikring ASA,GJF,2020.0,296091.0,NO995568217,NO0010582521,68410,Large,Financials,Insurance,3030,Norway,N,NOK,2870.832402,Y,Y,Y,32540.4,N,Y,Y,ND,N,1.86,31.872,16,Y,Y,N,Y,Y,1.006725045,Gjensidige Forsikring ASA (GJF)
1941,Gjensidige Forsikring ASA,GJF,2021.0,296091.0,NO995568217,NO0010582521,68410,Large,Financials,Insurance,3030,Norway,Y,NOK,3241.634328,Y,Y,Y,ND,Y,Y,Y,9.098,N,0.797,94.512,17,Y,Y,N,Y,Y,1.450659298,Gjensidige Forsikring ASA (GJF)
1942,Gjensidige Forsikring ASA,GJF,2022.0,296091.0,NO995568217,NO0010582521,68410,Large,Financials,Insurance,3030,Norway,,NOK,580.1374418,Y,Y,Y,36223.2,Y,Y,Y,11.003,N,1.003,35.25,21,Y,Y,Y,Y,Y,0.894818624,Gjensidige Forsikring ASA (GJF)
1943,Nordic Nanovector ASA,NANOV,2016.0,317996.0,NO994297422,NO0010597883,7035,Mid,Health Care,Health Care,4500,Norway,N,NOK,0,Y,N,N,ND,N,N,N,ND,N,ND,ND,4,N,N,N,N,N,-0.6,Nordic Nanovector ASA (NANOV)
1944,Nordic Nanovector ASA,NANOV,2017.0,317996.0,NO994297422,NO0010597883,7035,Mid,Health Care,Health Care,4500,Norway,N,NOK,0,Y,N,N,ND,N,N,N,ND,N,ND,ND,ND,Y,N,N,N,N,-0.6,Nordic Nanovector ASA (NANOV)
1945,Nordic Nanovector ASA,NANOV,2020.0,317996.0,NO994297422,NO0010597883,7035,Mid,Healthcare,Health Care*,2010*,Norway,N,NOK,0,N,N,N,ND,N,N,N,ND,N,ND,ND,1,Y,Y,N,N,N,-0.608504846,Nordic Nanovector ASA (NANOV)
1946,Kværner ASA,KVAER,2015.0,298288.0,NO996474313,NO0010605371,6827,Mid,Oil & Gas,Oil & Gas,500,Norway,Y,NOK,1558.6,Y,N,Y,2119.00104,N,N,N,ND,N,54.3,ND,3,N,Y,N,Y,Y,0.15,Kværner ASA (KVAER)
1947,Kværner ASA,KVAER,2016.0,298288.0,NO996474313,NO0010605371,6827,Mid,Oil & Gas,Oil & Gas,500,Norway,Y,NOK,869.6,Y,Y,Y,1328.04,N,N,N,ND,N,ND,ND,1,N,Y,N,N,Y,0,Kværner ASA (KVAER)
1948,Kværner ASA,KVAER,2017.0,298288.0,NO996474313,NO0010605371,6827,Mid,Oil & Gas,Oil & Gas,500,Norway,N,NOK,664.2,Y,Y,Y,1648.08,N,N,N,ND,N,1.7,ND,5,N,Y,N,N,Y,0.2,Kværner ASA (KVAER)
1949,Kværner ASA,KVAER,2019.0,298288.0,NO996474313,NO0010605371,6827,Mid,Oil & Gas Equipment & Services,Energy,6010,Norway,Y,NOK,917.5318475,Y,Y,Y,1476,Y,N,Y,ND,N,ND,ND,8,N,Y,1.27,Y,Y,0.092443975,Kværner ASA (KVAER)
1950,Selvaag Bolig ASA,SBO,2015.0,312977.0,NO992587776,NO0010612450,68590,Mid,Financials,Real Estate,8600,Norway,N,NOK,336.2,Y,Y,Y,ND,ND,N,N,ND,N,ND,ND,4,N,Y,N,Y,ND,0.31,Selvaag Bolig ASA (SBO)
1951,Selvaag Bolig ASA,SBO,2016.0,312977.0,NO992587776,NO0010612450,68590,Mid,Financials,Real Estate,8600,Norway,Y,NOK,330.4,Y,N,Y,ND,N,N,N,ND,N,ND,ND,6,Y,N,N,N,Y,0.4,Selvaag Bolig ASA (SBO)
1952,Selvaag Bolig ASA,SBO,2017.0,312977.0,NO992587776,NO0010612450,68590,Mid,Financials,Real Estate,8600,Norway,Y,NOK,328.1,Y,N,N,ND,N,N,N,ND,N,ND,ND,6,N,N,N,N,N,0.4,Selvaag Bolig ASA (SBO)
1953,Selvaag Bolig ASA,SBO,2018.0,312977.0,NO992 587 776,NO0010612450,68590,Mid,Real Estate,Real Estate,3510,Norway,N,NOK,339.5131961,N,N,N,ND,N,N,N,ND,N,ND,ND,0,N,Y,N,N,Y,0.623742864,Selvaag Bolig ASA (SBO)
1954,Selvaag Bolig ASA,SBO,2019.0,312977.0,NO992587776,NO0010612450,68590,Mid,Real Estate,Real Estate,3510,Norway,Y,NOK,342.2458807,Y,Y,Y,ND,N,N,Y,ND,N,ND,ND,ND,N,N,N,N,N,0.715170971,Selvaag Bolig ASA (SBO)
1955,Selvaag Bolig ASA,SBO,2020.0,312977.0,NO992587776,NO0010612450,68590,Mid,Financials,Real Estate,3510,Norway,Y,NOK,274.0811475,Y,Y,Y,ND,N,N,Y,ND,N,ND,ND,9,N,Y,N,N,N,1.658912209,Selvaag Bolig ASA (SBO)
1956,Selvaag Bolig ASA,SBO,2021.0,312977.0,NO992587776,NO0010612450,68590,Mid,Financials,Real Estate*,.,Norway,Y,NOK,345.6740283,Y,N,Y,1750.68,N,Y,N,ND,N,0.0212,20.1043,8,N,Y,N,N,Y,0.548568642,Selvaag Bolig ASA (SBO)
1957,Selvaag Bolig ASA,SBO,2022.0,312977.0,NO992587776,NO0010612450,68590,Mid,Financials,Real Estate,.,Norway,,NOK,286.6962247,Y,Y,Y,ND,N,N,Y,ND,N,0.1902,25.55604,ND,N,Y,N,Y,Y,0.359313231,Selvaag Bolig ASA (SBO)
1958,NEXT Biometrics Group ASA,NEXT,2015.0,316268.0,NO982904420,NO0010629108,6927,Mid,Technology,Technology,9500,Norway,N,NOK,0.5,Y,N,Y,ND,N,N,N,ND,N,ND,ND,2,N,N,N,N,ND,-1.14,NEXT Biometrics Group ASA (NEXT)
1959,NEXT Biometrics Group ASA,NEXT,2020.0,316268.0,NO 982 904 420,NO0010629108,6927,Mid,Technology,Technology,1010,Norway,N,NOK,5.870293992,N,N,N,ND,N,N,N,ND,N,ND,ND,0,N,N,N,N,N,-0.160507121,NEXT Biometrics Group ASA (NEXT)
1960,SpareBank 1 SR-Bank,SRBANK,2014.0,221651.0,NO937895321,NO0010631567,6842,Large,Financials,Banks,8300,Norway,N,NOK,569.3,Y,N,Y,22932,Y,,N,ND,N,ND,ND,7,N,Y,N,N,Y,1,SpareBank 1 SR-Bank (SRBANK)
1961,SpareBank 1 SR-Bank,SRBANK,2017.0,221651.0,NO937895321,NO0010631567,6842,Mid,Financials,Banks,8300,Norway,,NOK,92.43503066,Y,Y,Y,17374.2804,N,N,N,ND,N,ND,ND,3,Y,Y,N,N,Y,ND,SpareBank 1 SR-Bank (SRBANK)
1962,SpareBank 1 SR-Bank,SRBANK,2021.0,221651.0,NO937895321,NO0010631567,.,Large,Banks,Banks,3010,Norway,Y,NOK,685.101282,Y,Y,Y,ND,N,N,N,ND,N,0.1655,0.1223,5,Y,Y,Y,Y,Y,1.22716837,SpareBank 1 SR-Bank (SRBANK)
1963,SpareBank 1 SR-Bank,SRBANK,2022.0,221651.0,NO937895321,NO0010631567,68420,Large,Financials,Banks- Regional,.,Norway,,NOK,697.0206869,Y,Y,Y,24840,N,N,N,ND,N,0.0693,1463.3983,9,Y,Y,N,Y,Y ,1.266950411,SpareBank 1 SR-Bank (SRBANK)
1964,SpareBank 1 SR-Bank,SRBANK,2015.0,221651.0,NO937895321,NO0010631567,6842,Large,Financials,Banks,8300,Norway,N,NOK,601.7,Y,Y,Y,22764,N,N,N,ND,N,ND,ND,5,Y,Y,N,N,N,0.71,SpareBank 1 SR-Bank ASA (SRBNK)
1965,SpareBank 1 SR-Bank,SRBANK,2016.0,221651.0,NO937895321,NO0010631567,6842,Large,Financials,Banks,8300,Norway,Y,NOK,547.1,Y,N,Y,21855,N,N,N,ND,N,0.4,ND,4,Y,Y,N,Y,Y,0.8,SpareBank 1 SR-Bank ASA (SRBNK)
1966,SpareBank 1 SR-Bank,SRBANK,2018.0,221651.0,NO937895321,NO0010631567,6842,Large,Financials,Banks,8300,Norway,Y,NOK,283.9350657,Y,Y,N,ND,N,N,N,ND,ND,0.246,0.6256,6,N,Y,N,N,Y,0.924742268,SpareBank 1 SR-Bank ASA (SRBNK)
1967,SpareBank 1 SR-Bank,SRBANK,2019.0,221651.0,NO937895321,NO0010631567,6842,Large,Financials,Banks,8300,Norway,Y,NOK,582.3970418,Y,N,N,ND,N,N,Y,ND,N,0.2531,0.4479,3,Y,Y,N,N,Y,1.239358784,SpareBank 1 SR-Bank ASA (SRBNK)
1968,SpareBank 1 SR-Bank,SRBANK,2020.0,221651.0,937895321,NO0010631567,6842,Large,Financials,Banking,3010,Norway,Y,NOK,633.5967817,Y,Y,Y,ND,N,N,N,ND,N,0.2279,0.1098,4,Y,Y,Y,Y,Y,6.22,SpareBank 1 SR-Bank ASA (SRBNK)
1969,B2Holding ASA,B2H,2016.0,320029.0,NO992249986,NO0010633951,70900,Mid,Financials,Financial Services,8700,Norway,Y,NOK,126.9,Y,Y,Y,ND,N,N,N,ND,N,ND,ND,4,N,N,N,N,N,0.1,B2Holding ASA (B2H)
1970,B2Holding ASA,B2H,2017.0,320029.0,NO992249986,NO0010633951,70900,Mid,Financials,Financial Services,8700,Norway,N,NOK,204.5,N,N,N,ND,N,N,N,ND,N,ND,ND,0,N,N,N,N,N,0.1,B2Holding ASA (B2H)
1971,B2Holding ASA,B2H,2018.0,320029.0,ND,NO0010633951,70900,Small,Financial Services,Credit Services,8700,Norway,,NOK,292.6517334,Y,Y,Y,ND,N,N,N,ND,N,ND,ND,9,N,N,N,N,N,0.164172189,B2Holding ASA (B2H)
1972,B2Holding ASA,B2H,2019.0,320029.0,NO992249986,NO0010633951,70900,Large,Financials,Financial Services,3020,Norway,N,NOK,291.9424409,Y,Y,Y,ND,N,N,Y,ND,N,ND,ND,6,N,N,N,N,N,1.320628213,B2Holding ASA (B2H)
1973,B2Holding ASA,B2H,2020.0,320029.0,NO992249986,NO0010633951,70900,Mid,Financial Services,ND,ND,Norway,Y,EUR,227.3512262,Y,N,Y,ND,N,N,N,ND,N,0.42914,0.10078,3,N,Y,Y,N,N,0.076190089,B2Holding ASA (B2H)
1974,B2Holding ASA,B2H,2021.0,320029.0,NO992249986,NO0010633951,70900,Mid,Financials,Financial Services,3020,Norway,Y,NOK,320.5063085,Y,Y,Y,ND,N,N,N,ND,N,0.96599,1.21814,5,N,N,N,N,N,0.141205632,B2Holding ASA (B2H)
1975,B2Holding ASA,B2H,2022.0,320029.0,NO992249986,NO0010633951,70900,Mid,Financials,Financial Services,3020,Norway,,NOK,245.4812154,Y,Y,Y,ND,N,N,N,ND,N,0.867,0.347,5,N,N,N,N,N,0.081167176,B2Holding ASA (B2H)
1976,BerGenBio ASA,BGBIO,2017.0,323896.0,NO992219688,NO0010650013,74250,Mid,Health Care,Health Care,4500,Norway,N,NOK,0.4,N,N,N,ND,N,N,N,ND,N,ND,ND,0,N,N,N,N,N,0.4,BerGenBio ASA (BGBIO)
1977,BerGenBio ASA,BGBIO,2018.0,323896.0,NO992219688,NO0010650013,74250,Small,Healthcare,Biotechnology,4500, Norway,,NOK,0.235179179,N,N,N,ND,N,N,N,ND,N,ND,ND,1,N,Y,N,N,N,-0.362588885,BerGenBio ASA (BGBIO)
1978,BerGenBio ASA,BGBIO,2019.0,323896.0,NO992219688,NO0010650013,74250,Mid,Health Care,Health Care,2010,Norway,N,NOK,0.904122392,N,N,N,ND,N,N,N,ND,N,ND,ND,0,N,N,N,N,N,-0.348442675,BerGenBio ASA (BGBIO)
1979,BerGenBio ASA,BGBIO,2020.0,323896.0,NO992219688,NO0010650013,74250,Mid,Health Care,Health Care*,2010*,Norway,Y,NOK,0.061053658,N,Y,N,ND,N,N,N,ND,N,ND,ND,1,N,Y,N,N,N,0.348442675,BerGenBio ASA (BGBIO)
1980,BerGenBio ASA,BGBIO,2021.0,323896.0,NO992219688,NO0010650013,74250,Mid,Health Care,Health Care,2010,Norway,N,NOK,0.078628172,Y,N,N,ND,N,N,N,ND,N,0.00589,0.01754,1,N,Y,N,N,N,-0.357585485,BerGenBio ASA (BGBIO)
1981,BerGenBio ASA,BGBIO,2022.0,323896.0,NO992219688,NO0010650013,74250,Mid,Health Care,Health Care,2010,Norway,,NOK,0.038504916,Y,Y,Y,ND,N,N,N,ND,N,0.00564,0.049,8,N,Y,N,Y,Y,0.337536671,BerGenBio ASA (BGBIO)
1982,Ocean Yield ASA,OCYO,2015.0,315646.0,NO991844562,NO0010657448,6921,Mid,Oil & Gas,Oil & Gas,500,Norway,N,USD,235.5,Y,Y,Y,ND,N,N,N,ND,N,ND,ND,2,N,Y,N,Y,N,0.71,Ocean Yield ASA (OCYO)
1983,Ocean Yield ASA,OCYO,2016.0,315646.0,NO991844562,NO0010657448,6921,Large,Oil & Gas,Oil & Gas,500,Norway,N,USD,280.4,Y,Y,Y,ND,N,N,N,ND,N,ND,ND,0,N,N,N,N,N,0.5,Ocean Yield ASA (OCYO)
1984,Ocean Yield ASA,OCYO,2017.0,315646.0,NO991844562,NO0010657448,6921,Large,Oil & Gas,Oil & Gas,500,Norway,N,USD,282.6,Y,N,N,ND,N,N,N,ND,N,ND,ND,5,N,N,N,N,N,0.7,Ocean Yield ASA (OCYO)
1985,Ocean Yield ASA,OCYO,2018.0,315646.0,NO991844562,NO0010657448,6921,Large,Oil & Gas,Oil & Gas,500,Norway,N,USD,298.6086957,N,N,N,ND,N,N,N,ND,N,ND,ND,6,N,N,N,N,N,0.313043478,Ocean Yield ASA (OCYO)
1986,Ocean Yield ASA,OCYO,2019.0,315646.0,NO991844562,NO0010657448,6921,Mid,Marine Shipping,Industrials,6010,Norway,N,USD,229.4642857,Y,Y,Y,ND,N,N,Y,ND,N,ND,ND,7,N,Y,Y,Y,N,-0.241071429,Ocean Yield ASA (OCYO)
1987,Ocean Yield ASA,OCYO,2020.0,315646.0,NO991 844 562,NO0010657448,6921,Mid,Oil & Gas,Energy,6010,Norway,Y,USD,231.0714286,Y,Y,Y,ND,N,N,Y,ND,N,10000000,1210000000,0,N,N,N,N,N,-0.232142857,Ocean Yield ASA (OCYO)
1988,Borregaard ASA,BRG,2014.0,313855.0,NO998753562,NO0010657505,68690,Mid,Basic Materials,Basic Resources,1700,Norway,N,NOK,470.4,Y,Y,Y,6768000,N,N,N,22700,Y,163.9,ND,3,Y,Y,N,N,N,0.41,Borregaard ASA (BRG)
1989,Borregaard ASA,BRG,2015.0,313855.0,NO998753562,NO0010657505,68690,Mid,Basic Materials,Basic Resources,1700,Norway,N,NOK,435.6,Y,Y,Y,6559200,N,N,Y,22700,Y,306.7,ND,4,N,Y,N,N,Y,0.4,Borregaard ASA (BRG)
1990,Borregaard ASA,BRG,2016.0,313855.0,NO998753562,NO0010657505,68690,Large,Basic Materials,Chemicals,1300,Norway,Y,NOK,483.6,Y,Y,Y,5821200,Y,N,Y,23200,N,195,ND,5,N,Y,N,N,N,0.6,Borregaard ASA (BRG)
1991,Borregaard ASA,BRG,2017.0,313855.0,NO998753562,NO0010657505,68690,Mid,Basic Materials,Chemicals,1300,Norway,Y,NOK,462.6,Y,Y,Y,5803200,N,N,N,23900,Y,390.489,301.083,6,N,Y,Y,N,Y,0.6,Borregaard ASA (BRG)
1992,Borregaard ASA,BRG,2018.0,313855.0,NO895 623 032,NO0010657505,68690,Large,Basic Materials,Specilaity Chemicals,5520,Norway,Y,NOK,477.9658262,Y,Y,Y,5734800,N,Y,Y,24740,N,198340000,301083000,6,Y,Y,Y,N,Y,0.483553099,Borregaard ASA (BRG)
1993,Borregaard ASA,BRG,2019.0,313855.0,NO998753562,NO0010657505,68690,Large,Basic Materials,Chemicals,5520,Norway,Y,NOK,502.9561755,Y,Y,Y,6235200,N,N,N,55576,Y,410.037,1472.92,8,Y,Y,N,Y,Y,0.423616896,Borregaard ASA (BRG)
1994,Borregaard ASA,BRG,2020.0,313855.0,NO998753562,NO0010657505,68690,Mid,Basic Materials,Construction and material,5010,Norway,Y,NOK,541.2543936,Y,Y,Y,6231600,Y,Y,Y,55349,Y,408.175,1315.307,9,Y,Y,Y,N,Y,0.443934253,Borregaard ASA (BRG)
1995,REC Solar ASA,RECSOL,2014.0,316234.0,NO912218929,NO0010686934,6937,Mid,Technology,Technology,9500,Norway,N,USD,737,Y,Y,Y,997200,N,,N,2426,N,133.6,ND,0,N,N,N,N,N,3.39,REC Solar ASA (RECSOL)
1996,Komplett Bank ASA,KOMP,2017.0,319484.0,NO998997801,NO0010694029,7129,Mid,Financials,Banks,8300,Norway,N,NOK,86.2,N,N,N,ND,N,N,N,ND,N,ND,ND,0,N,N,N,N,N,0.1,Komplett Bank ASA (KOMP)
1997,Komplett Bank ASA,KOMP,2019.0,319484.0,NO998997801,NO0010694029,7129,Mid,Financials,Banks,3010,Norway,N,NOK,119.4254251,N,N,N,ND,N,N,N,ND,N,ND,ND,1,N,N,N,N,N,0.107681993,Komplett Bank ASA (KOMP)
1998,Komplett Bank ASA,KOMP,2020.0,319484.0,NO998997801,NO0010694029,7129,Mid,Financials,Banks*,3010*,Norway,Y,NOK,131.5040939,Y,N,Y,ND,N,N,N,ND,N,ND,ND,7,N,N,N,N,N,0.136126293,Komplett Bank ASA (KOMP)
1999,Vow ASA(formerly Scanship Holding),VOW,2019.0,317410.0,NO996819000,NO0010708068,6987,Mid,Industrials,Industrial Goods & Services,2700,Norway,N,NOK,38.68424795,Y,Y,Y,ND,Y,N,N,ND,N,ND,ND,7,Y,Y,ND,N,N,-0.14,Vow ASA(formerly Scanship Holding) (VOW)
2000,Vow ASA(formerly Scanship Holding),VOW,2020.0,317410.0,NO996819000,NO0010708068,69870,Mid,Industrials,Energy,6010,Norway,Y,NOK,46.70960401,Y,Y,Y,ND,Y,N,N,ND,N,ND,ND,1,N,Y,N,N,N,0.026412564,Vow ASA(formerly Scanship Holding) (VOW)
2001,Vow ASA(formerly Scanship Holding),VOW,2021.0,317410.0,NO996819000,NO0010708068,69870,Mid,Industrials,Industrial Goods and Services,5020,Norway,Y,NOK,46.13055934,Y,Y,Y,ND,N,N,N,ND,N,0.2093,0.0072,2,N,Y,Y,N,Y,0.284443,Vow ASA(formerly Scanship Holding) (VOW)
2002,Vow ASA(formerly Scanship Holding),VOW,2022.0,317410.0,NO996819000,NO0010708068,69870,Mid,Industrials,Industrial Goods and Services,5020,Norway,,NOK,77.48495784,Y,Y,Y,ND,N,N,N,ND,N,0.2273,0.8988,4,N,Y,Y,Y,Y,1.583749777,Vow ASA(formerly Scanship Holding) (VOW)
2003,Nykode Therapeutics AS,NYKD,2021.0,337058.0,NO990646066,NO0010714785,80740,Mid,Health Care,Health Care,2010,Norway,N,USD,35.766,N,N,N,ND,N,N,N,ND,N,ND,ND,0,N,N,N,N,N,-0.026785714,Nykode Therapeutics AS (NYKD)
2004,Scatec Solar ASA,SCATC,2014.0,318456.0,NO990918546,NO0010715139,70570,Mid,Utilities,Utilities,7500,Norway,Y,NOK,56.33,Y,Y,Y,ND,N,N,Y,ND,N,ND,ND,2,N,Y,N,Y,Y,-0.06,Scatec Solar ASA (SCATC)
2005,Scatec Solar ASA,SCATC,2015.0,318456.0,NO990918546,NO0010715139,70570,Mid,Utilities,Utilities,7500,Norway,Y,NOK,92.2,Y,Y,Y,ND,N,N,N,ND,N,ND,ND,3,N,Y,N,N,N,0.08,Scatec Solar ASA (SCATC)
2006,Scatec Solar ASA,SCATC,2016.0,318456.0,NO990918546,NO0010715139,70570,Mid,Utilities,Utilities,7500,Norway,Y,NOK,111.6,Y,Y,Y,ND,N,N,Y,ND,N,ND,ND,2,N,Y,N,N,Y,0,Scatec Solar ASA (SCATC)
2007,Scatec Solar ASA,SCATC,2017.0,318456.0,NO990918546,NO0010715139,70570,Mid,Utilities,Utilities,7500,Norway,Y,NOK,113.9,Y,N,Y,ND,N,N,N,ND,N,0.9,1.9,4,N,Y,Y,Y,Y,0.3,Scatec Solar ASA (SCATC)
2008,Scatec Solar ASA,SCATC,2018.0,318456.0,NO990918546,NO0010715139,70570,Mid,Utilities,Utilities,6510*,Norway,Y,NOK,288.9128182,Y,Y,Y,ND,N,N,Y,N,Y,6.0834,4.3285,5,Y,Y,N,Y,Y,0.130031086,Scatec Solar ASA (SCATC)
2009,Scatec Solar ASA,SCATC,2019.0,318456.0,NO990918546,NO0010715139,70570,Large,Utilities,Utilities,6510,Norway,Y,NOK,644.1618074,Y,Y,Y,ND,Y,N,N,ND,N,6.9053,4.0663,ND,N,Y,N,Y,Y,-0.031491904,Scatec Solar ASA (SCATC)
2010,Scatec Solar ASA,SCATC,2020.0,318456.0,NO990918546,NO0010715139,70570,Mid,Utilities,Utilities*,6510*,Norway,Y,NOK,288.9128182,Y,Y,Y,ND,Y,N,N,5.93212,N,ND,ND,7,N,Y,Y,Y,Y,-0.356569617,Scatec Solar ASA (SCATC)
2011,Scatec Solar ASA,SCATC,2021.0,318456.0,NO990918546,NO0010715139,70570,Large,Real Estate,Real Estate,3510,Norway,Y,NOK,308.6206546,Y,Y,Y,ND,Y,N,N,11,N,5.868,25.11,9,Y,Y,Y,Y,Y,0.246855889,Scatec Solar ASA (SCATC)
2012,Entra ASA,ENTRA,2014.0,318538.0,NO999296432,NO0010716418,70620,Large,Financials,Real Estate,8600,Norway,N,NOK,244.2,Y,Y,Y,795421,N,N,Y,336,N,6.2,0.288,14,N,Y,N,N,Y,2.65,Entra ASA (ENTRA)
2013,Entra ASA,ENTRA,2015.0,318538.0,NO999296432,NO0010716418,70620,Large,Financials,Real Estate,8600,Norway,Y,NOK,184.1,Y,Y,Y,686327,N,N,Y,344,N,7.389,0.313,14,N,Y,N,Y,Y,3.66,Entra ASA (ENTRA)
2014,Entra ASA,ENTRA,2016.0,318538.0,NO999296432,NO0010716418,70620,Large,Financials,Real Estate,8600,Norway,Y,NOK,204.345,Y,Y,Y,488854.6596,Y,N,Y,ND,N,6.9,0.344,4,Y,Y,N,Y,Y,1.5,Entra ASA (ENTRA)
2015,Entra ASA,ENTRA,2017.0,318538.0,NO999296432,NO0010716418,70620,Large,Financials,Real Estate,8600,Norway,Y,NOK,239.7,Y,Y,Y,462852.6984,N,N,Y,213,N,5.7,0.791,2,Y,Y,Y,Y,Y,2.4,Entra ASA (ENTRA)
2016,Entra ASA,ENTRA,2018.0,318538.0,NO999296432,NO0010716418,70620,Large,Financials,Financial Services,8700,Norway,Y,NOK,231.2371134,Y,Y,Y,498509.1144,Y,N,Y,241.246,N,8.947,0.972,6,Y,Y,Y,Y,Y,1.443298969,Entra ASA (ENTRA)
2017,Entra ASA,ENTRA,2019.0,318538.0,NO999296432,NO0010716418,70620,Large,Financials,Real Estate,8600,Norway,Y,NOK,268.0875272,Y,Y,Y,482870.574,Y,N,Y,277.8,N,5.411,0.908,15,Y,Y,Y,Y,Y,1.625388569,Entra ASA (ENTRA)
2018,Entra ASA,ENTRA,2020.0,318538.0,NO999296432,NO0010716418,70620,Large,Financials,Real Estate*,3510*,Norway,Y,NOK,239.0337065,Y,Y,Y,429994.0404,Y,N,Y,156.699,N,14.824,1.339,6,Y,Y,Y,Y,Y,3.047603568,Entra ASA (ENTRA)
2019,Entra ASA,ENTRA,2021.0,318538.0,NO999296432,NO0010716418,70620,Large,Financials,Real Estate,3510,Norway,Y,NOK,254.7796583,Y,Y,Y,308692.8,Y,N,Y,153.369,N,4.055,1.237,7,Y,Y,Y,Y,Y,2.844429997,Entra ASA (ENTRA)
